SUBID,PIC,CONDITION,B_BT1 dist,B_R dist,BT1_R dist,B_BT2 dist,BT1_BT2 dist,BT2_R dist,ErrorD1-3,ErrorD2-3,ErrorD1-2,T1bias-accuracy,T2bias-accuracy,B_pract,280pix,Day1mem_RR,Day2mem_RR,Day3mem_RR,ConSuccess_RR,Day-3R,RC Day1mem,Day-2T1,Day-3T1,NR Day1mem,t1biasdiff_RR,t2biasdiff_RR,r order,t2worset3,ridworset3
407,35,1,196.125,330.9532,232.6478,221.6393,51.89412,277.3049,25.51439,-109.3138,134.8282,-169.7452,55.66554,5,1,0,0,0,4,0,0,0,8,0,12,0,86,1,1
407,113,1,215.2603,333.2221,355.5193,312.8993,370.8436,57.80138,97.63904,-20.3228,117.9618,57.94429,-255.098,2,1,0,0,0,0,0,0,0,0,0,0,13,148,1,0
407,119,1,340.7316,323.7978,71.58911,344.4488,253.5133,181.9505,3.717269,20.65106,-16.93379,-90.93552,-162.4983,2,0,0,0,0,4,0,0,0,0,0,12,13,34,0,0
407,122,1,393.412,475.2315,109.5536,448.8262,89.28606,26.41969,55.41425,-26.40528,81.81952,-359.5402,-422.4066,2,0,0,0,0,0,5,0,0,0,0,12,13,116,1,0
407,21,1,459.0044,297.2036,320.6883,493.2839,227.7016,487.9477,34.27954,196.0803,-161.8007,-265.5823,-5.336151,4,0,0,0,0,0,0,0,0,0,0,12,0,41,0,0
407,153,1,3.605551,20.12461,16.55295,46.09772,44,39.92493,42.49217,25.97311,16.51906,-2.097722,-6.172793,2,1,1,2,3,0,5,0,7,8,0,0,0,95,0,0
407,139,1,11.40175,33.52611,24.69818,24.75884,21.84033,17,13.35708,-8.767272,22.12435,-2.918507,-7.758837,2,1,1,2,3,4,5,0,7,8,0,0,0,108,1,0
407,132,1,16.49242,62.28965,76.57676,54.12947,65.80274,19.23538,37.63705,-8.160172,45.79722,11.67326,-34.89409,2,1,1,2,3,0,5,0,0,0,0,0,0,53,1,0
407,174,1,25.4951,31.30495,34.78505,30.26549,50.69517,28.84441,4.770394,-1.03946,5.809854,20.42968,-1.421082,2,1,1,2,3,4,5,0,7,8,0,0,0,59,1,0
407,149,1,28.17801,71.44928,67.62396,69.81404,63.52952,6.708204,41.63603,-1.635244,43.27128,-6.284518,-63.10583,2,1,1,2,3,0,5,0,0,8,0,0,13,10,1,0
407,30,1,30.41381,110.2769,131.8939,24.20744,28.30194,104.0048,-6.206376,-86.06949,79.86311,4.094507,79.79737,3,1,1,0,3,4,0,0,0,8,0,0,0,17,1,1
407,88,1,32.89377,65.29931,40.5216,76.6942,47.20169,17.02939,43.80043,11.39489,32.40554,-29.4925,-59.66481,2,1,1,2,3,0,5,0,7,8,0,12,13,134,0,0
407,160,1,38.07887,55.57877,24.59675,15.6205,38.60052,49.24429,-22.45837,-39.95827,17.49991,22.98002,33.62379,2,1,1,2,3,4,0,0,7,8,0,0,0,111,1,1
407,151,1,42.43819,476.6424,465.0215,74.04053,106.0424,441.2369,31.60234,-402.6019,434.2042,32.00191,367.1964,5,1,1,0,3,4,0,0,0,0,0,0,0,27,1,1
407,133,1,48.25971,61.7171,14.76482,30.67572,20.24846,34.98571,-17.58399,-31.04137,13.45738,-10.42727,4.309988,2,1,1,2,3,4,5,0,7,8,0,0,0,42,1,1
407,92,1,53.31041,140.5454,87.66413,135.9301,82.63776,17.26268,82.61972,-4.615237,87.23495,-53.29237,-118.6675,2,1,1,0,0,0,5,0,0,0,0,12,13,126,1,0
407,108,1,55.22681,72.47068,85.00588,46.69047,21.0238,64,-8.536335,-25.78021,17.24388,-25.66667,17.30953,2,1,1,2,3,4,0,0,0,8,0,0,0,3,1,1
407,165,1,57.24509,71.58911,97.16995,66.48308,105.2093,23.34524,9.237993,-5.106025,14.34402,38.72623,-43.13785,2,1,1,2,3,4,5,0,0,0,0,0,13,33,1,0
407,41,1,66.48308,26.68333,42.37924,60.41523,22.13594,33.73426,-6.067851,33.7319,-39.79975,-38.27929,-26.68097,2,1,1,2,3,4,5,0,7,8,0,12,0,82,0,0
407,127,1,70.21396,115.395,74.1485,146.0308,88.23265,41.48494,75.81686,30.63584,45.18102,-57.79817,-104.5459,2,1,1,0,0,0,5,0,0,0,0,12,13,144,0,0
407,176,1,77.52419,91.28527,28.44293,130.6981,72.02777,44.55334,53.17394,39.41286,13.76108,-58.67035,-86.14479,2,1,0,2,0,0,0,0,7,0,0,12,13,67,0,0
407,6,1,78.84795,13.0384,77.41447,30.80584,108.2682,39.20459,-48.04211,17.76744,-65.80955,77.46234,8.398748,2,1,0,2,3,4,5,0,0,0,0,0,0,135,0,1
407,60,1,88.36289,107.0047,80.36168,72,17.88854,85.28775,-16.36289,-35.00467,18.64178,-54.11146,13.28775,2,1,0,0,3,4,0,0,0,8,0,12,0,80,1,1
407,4,1,98.89894,96.83491,50.9902,505.2772,442.8115,491.7906,406.3782,408.4422,-2.064027,-62.46568,-13.48655,2,1,0,0,0,0,0,0,7,0,0,12,0,48,0,0
407,110,1,101.0198,124.0363,35.69314,154.3535,53.85165,39.62323,53.33369,30.31721,23.01648,-100.5018,-114.7303,3,1,0,0,0,0,5,0,7,8,0,12,13,137,0,0
407,69,1,105.1903,88.11924,18.11077,92.20087,25.05993,14.56022,-12.98944,4.08163,-17.07107,-67.14094,-77.64065,2,1,0,2,3,4,5,0,7,8,0,12,13,119,0,0
407,86,1,120.3412,95.85406,43.01163,97.08244,27.51363,18.78829,-23.25874,1.228383,-24.48713,-69.56881,-78.29414,2,1,0,0,3,4,5,0,7,8,0,12,13,25,0,0
407,163,1,132.6198,248.1633,118.4441,271.6708,145.0414,30.36445,139.051,23.5075,115.5435,-126.6294,-241.3063,2,1,0,0,0,0,5,0,0,0,0,12,13,121,0,0
407,115,1,138.058,29.27456,109.2932,109.9864,86.05231,93.00538,-28.0716,80.7118,-108.7834,-23.93405,-16.98099,4,1,0,2,0,4,0,0,0,0,0,0,0,124,0,0
407,138,1,160.5522,193.0518,38.47077,180.6793,20.24846,23.02173,20.1271,-12.37253,32.49963,-160.4308,-157.6575,2,1,0,0,0,4,5,0,7,8,0,12,13,71,1,0
407,179,1,195.7882,274.1168,168.5141,313.0639,216.3793,48.09366,117.2757,38.94713,78.32861,-96.68459,-264.9702,3,1,0,0,0,0,0,0,0,0,0,12,13,63,0,0
407,124,1,243.4769,111.8034,350.6294,157.4421,382.953,57.68882,-86.03485,45.63865,-131.6735,225.5109,-99.75323,2,1,0,0,0,4,0,0,0,0,0,0,13,72,0,0
407,37,1,277.1083,337.4315,64.13267,275.9022,435.7488,497.7329,-1.206126,-61.52932,60.32319,159.8466,221.8307,3,1,0,0,0,4,0,0,0,0,0,0,0,56,1,1
407,170,1,402.1244,399.6849,20.09975,438.3207,60.40695,79.07591,36.1963,38.63578,-2.439483,-377.9137,-359.2447,4,0,0,0,0,0,0,0,7,8,0,12,13,113,0,0
407,175,1,509.9431,529.513,273.5142,196.8807,454.3831,377.7327,-313.0625,-332.6323,19.56985,257.5024,180.852,2,0,0,0,0,4,0,0,0,0,0,0,0,51,1,1
407,118,2,9.848858,0,0,13.34166,18.02776,0,3.492806,0,0,4.686092,0,2,1,0,0,0,0,0,6,0,0,0,0,0,139,0,0
407,22,2,15.0333,0,0,43.01163,28.63564,0,27.97833,0,0,-14.37598,0,2,1,0,0,0,0,0,6,0,0,0,0,0,150,0,0
407,147,2,18.02776,0,0,5.09902,13.45362,0,-12.92874,0,0,8.354605,0,2,1,0,0,0,0,0,6,0,0,0,0,0,140,0,0
407,2,2,24.04163,0,0,29.15476,11.6619,0,5.113129,0,0,-17.49286,0,2,1,0,0,0,0,0,6,0,0,0,0,0,96,0,0
407,104,2,27.20294,0,0,31.76476,54.45181,0,4.561819,0,0,22.68705,0,2,1,0,0,0,0,0,6,0,0,0,0,0,76,0,0
407,51,2,28.42534,0,0,91.60786,119.3315,0,63.18252,0,0,27.72361,0,2,1,0,0,0,0,0,6,0,0,0,0,0,13,0,0
407,99,2,33.42155,0,0,68.35203,85.02353,0,34.93048,0,0,16.6715,0,2,1,0,0,0,0,0,6,0,0,0,0,0,141,0,0
407,95,2,35.4683,0,0,50.20956,22.2036,0,14.74127,0,0,-28.00596,0,2,1,0,0,0,0,0,6,0,0,0,0,0,79,0,0
407,144,2,43.13931,0,0,117.5457,80.06248,0,74.40643,0,0,-37.48326,0,2,1,0,0,0,0,0,6,0,0,0,0,0,129,0,0
407,78,2,46.8188,0,0,94.14882,136.0588,0,47.33002,0,0,41.90999,0,2,1,0,0,0,0,0,6,0,0,0,0,0,12,0,0
407,25,2,54.08327,0,0,75.66373,50,0,21.58046,0,0,-25.66373,0,2,1,0,0,0,0,0,6,0,0,0,0,0,23,0,0
407,167,2,54.12947,0,0,272.5014,223.4032,0,218.3719,0,0,-49.09815,0,3,1,0,0,0,0,0,6,0,0,0,0,0,50,0,0
407,137,2,57.00877,0,0,28.63564,36.79674,0,-28.37313,0,0,8.161097,0,2,1,0,0,0,0,0,6,0,0,0,0,0,16,0,0
407,136,2,63.06346,0,0,45.60702,91.21952,0,-17.45644,0,0,45.6125,0,2,1,0,0,0,0,0,6,0,0,0,0,0,109,0,0
407,40,2,68.30813,0,0,37.33631,32.24903,0,-30.97182,0,0,-5.087278,0,2,1,0,0,0,0,0,6,0,0,0,0,0,74,0,0
407,89,2,74.02702,0,0,89.00562,21.58703,0,14.9786,0,0,-67.41858,0,2,1,0,0,0,0,0,0,0,0,0,0,0,106,0,0
407,50,2,81.88406,0,0,400.8104,410.9623,0,318.9264,0,0,10.15186,0,2,1,0,0,0,0,0,0,0,0,0,0,0,75,0,0
407,107,2,89.02247,0,0,122.2007,33.28663,0,33.17819,0,0,-88.91402,0,2,1,0,0,0,0,0,0,0,0,0,0,0,130,0,0
407,117,2,97.86726,0,0,89.05055,17.88854,0,-8.81671,0,0,-71.162,0,2,1,0,0,0,0,0,0,0,0,0,0,0,55,0,0
407,106,2,103.1601,0,0,545.4622,442.3087,0,442.3021,0,0,-103.1535,0,2,1,0,0,0,0,0,0,0,0,0,0,0,47,0,0
407,5,2,108.2266,0,0,627.2009,519.8846,0,518.9743,0,0,-107.3163,0,2,1,0,0,0,0,0,0,0,0,0,0,0,142,0,0
407,155,2,118.2286,0,0,85.14693,33.28663,0,-33.08166,0,0,-51.8603,0,2,1,0,0,0,0,0,0,0,0,0,0,0,98,0,0
407,121,2,127.2871,0,0,161.6447,192.398,0,34.35759,0,0,30.75335,0,2,1,0,0,0,0,0,0,0,0,0,0,0,115,0,0
407,79,2,138.8128,0,0,160.5522,56.32051,0,21.73935,0,0,-104.2317,0,3,1,0,0,0,0,0,0,0,0,0,0,0,104,0,0
407,52,2,179.0112,0,0,178.4657,77.12976,0,-0.5454899,0,0,-101.3359,0,2,1,0,0,0,0,0,0,0,0,0,0,0,62,0,0
407,98,2,199.2109,0,0,241.6609,184.9459,0,42.44998,0,0,-56.71498,0,3,1,0,0,0,0,0,0,0,0,0,0,0,57,0,0
407,142,2,213.6937,0,0,345.0638,462.7159,0,131.3701,0,0,117.6521,0,3,1,0,0,0,0,0,0,0,0,0,0,0,92,0,0
407,28,2,302.4516,0,0,299.88,148.1114,0,-2.571673,0,0,-151.7685,0,2,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0
407,38,2,358.6753,0,0,132.9248,302.0348,0,-225.7505,0,0,169.11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0
407,128,2,465.9292,0,0,262.3738,206.5962,0,-203.5554,0,0,-55.77755,0,5,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0
407,23,3,8,0,0,122.8861,118.5116,0,114.8861,0,0,-4.374523,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,73,3,13.41641,0,0,91.21403,82.8734,0,77.79763,0,0,-8.340637,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,33,3,18.35756,0,0,89.05055,71.70077,0,70.69299,0,0,-17.34978,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,178,3,25.07987,0,0,78.00641,64.51356,0,52.92654,0,0,-13.49285,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,9,3,26.68333,0,0,46.23851,20.24846,0,19.55518,0,0,-25.99006,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,156,3,31.82766,0,0,78.23043,90.02777,0,46.40277,0,0,11.79734,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,53,3,31.40064,0,0,135.8308,118.2709,0,104.4301,0,0,-17.5599,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,1,3,38.01316,0,0,10.81665,32.98485,0,-27.1965,0,0,22.16819,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,82,3,41.01219,0,0,61.98387,36.71512,0,20.97168,0,0,-25.26875,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,111,3,48.8774,0,0,130,95.33625,0,81.1226,0,0,-34.66375,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,8,3,51.0392,0,0,30.52868,44.82187,0,-20.51053,0,0,14.29319,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,48,3,55.03635,0,0,99.82485,48.16638,0,44.78849,0,0,-51.65847,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,10,3,60.53924,0,0,316.5328,269.6665,0,255.9935,0,0,-46.86632,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,46,3,61.35145,0,0,85.08819,27.20294,0,23.73674,0,0,-57.88525,0,3,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,31,3,68.62215,0,0,141.0567,74.02702,0,72.43457,0,0,-67.0297,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
407,39,3,74.00676,0,0,41.30375,33.54102,0,-32.703,0,0,-7.762733,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,180,3,80.28076,0,0,386.2085,313.3975,0,305.9277,0,0,-72.81098,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,172,3,84.20214,0,0,279.2508,273.1904,0,195.0486,0,0,-6.060374,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,17,3,94.76286,0,0,62.07254,71.11259,0,-32.69032,0,0,9.040049,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,140,3,100.439,0,0,270.5587,196.311,0,170.1196,0,0,-74.2477,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,19,3,107.629,0,0,118.8276,69.33974,0,11.19861,0,0,-49.48786,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,74,3,120.0333,0,0,223.3965,324.8661,0,103.3632,0,0,101.4696,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,54,3,128.316,0,0,251.1912,145.6022,0,122.8751,0,0,-105.589,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,15,3,143.1992,0,0,435.5835,424.5292,0,292.3844,0,0,-11.05437,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,64,3,175.1457,0,0,262.4881,220.0364,0,87.34244,0,0,-42.45173,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,83,3,187.0241,0,0,30.41381,157.2037,0,-156.6102,0,0,126.7899,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,148,3,250.7987,0,0,249.5596,16.12452,0,-1.239112,0,0,-233.4351,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,14,3,272.4702,0,0,279.1595,327.185,0,6.689271,0,0,48.02551,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,125,3,382.6278,0,0,370.9515,97.16481,0,-11.67628,0,0,-273.7867,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,56,3,424.8588,0,0,490.3274,166.0663,0,65.46864,0,0,-324.2612,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,169,1,5.830952,8.485281,3.162278,13.60147,10.04988,7.28011,7.770519,5.116189,2.654329,-3.551595,-6.321361,2,1,1,2,3,4,5,0,7,8,0,0,0,22,0,0
408,145,1,19.41649,141.3825,122.9715,63.78087,44.55334,87,44.36439,-77.60159,121.966,-19.22754,23.21913,2,1,1,2,3,4,5,0,7,8,0,0,0,142,1,1
408,176,1,26.1725,75.66373,49.49747,63.50591,39.29377,25.17936,37.3334,-12.15782,49.49123,-24.21214,-38.32655,2,1,1,2,3,4,5,0,7,8,0,12,13,99,1,0
408,26,1,31.257,195.8979,222.8475,442.8318,444.4063,372.2848,411.5748,246.9339,164.6409,1.574549,-70.54696,5,1,1,0,0,0,0,0,0,0,0,0,13,14,0,0
408,171,1,41.04875,503.0865,515.8382,71.86793,101.0445,435.6799,30.81918,-431.2185,462.0377,29.17661,363.812,3,1,1,0,3,4,0,0,0,8,0,0,0,55,1,1
408,172,1,42.72002,241.814,273.1245,46.69047,18.02776,285.2402,3.970451,-195.1235,199.094,-28.66271,238.5498,2,1,1,0,3,4,0,0,0,8,0,12,0,20,1,1
408,77,1,46.64762,11.7047,38.27532,26.41969,53.00943,20.80865,-20.22793,14.71499,-34.94292,26.58974,-5.611038,2,1,1,2,3,4,5,0,7,8,0,0,0,57,0,0
408,168,1,51.97115,17.46425,66.8431,43.13931,94.20191,27.45906,-8.831837,25.67506,-34.5069,51.0626,-15.68025,2,1,1,2,3,4,5,0,7,8,0,0,0,146,0,0
408,55,1,54.3783,47.26521,24.02082,54.03702,6.403124,29.42788,-0.3412802,6.771815,-7.113095,-47.6339,-24.60915,2,1,1,2,3,4,5,0,7,8,0,12,0,46,0,0
408,109,1,56.0357,46.69047,24,70.21396,23.70654,24.69818,14.17826,23.52349,-9.345233,-46.50742,-45.51578,2,1,1,2,3,4,5,0,7,8,0,12,13,81,0,0
408,68,1,61.81424,125.4472,121.4907,140.2462,108.6738,229.7869,78.43197,14.79901,63.63296,-31.57239,89.54065,2,1,1,2,3,0,0,0,7,8,0,12,0,77,0,1
408,23,1,63.00794,72.36712,30.4795,87.32125,25.70992,29.42788,24.31331,14.95413,9.359184,-61.61133,-57.89337,3,1,1,2,3,4,5,0,7,8,0,12,13,47,0,0
408,143,1,73.24616,93.26307,44.55334,112.5389,48.27007,26.40076,39.29272,19.27581,20.01691,-64.26881,-86.13812,2,1,1,2,3,4,5,0,7,8,0,12,13,78,0,0
408,174,1,78.49204,463.298,503.4004,108.074,30.8707,512.2939,29.58201,-355.2239,384.8059,-77.20335,404.2198,2,1,1,0,3,4,0,0,0,8,0,12,0,27,1,1
408,56,1,82.96987,266.5427,195.3586,396.0732,313.1549,187.8643,313.1034,129.5305,183.5728,-82.91831,-208.2089,2,1,1,0,0,0,0,0,0,0,0,12,13,61,0,0
408,155,1,97.6166,54.48853,43.56604,35.69314,67.62396,30.41381,-61.92346,-18.79539,-43.12807,31.93082,-5.279324,2,1,0,2,3,4,5,0,7,8,0,0,0,26,1,0
408,13,1,97.49359,276.8483,207.9327,339.6763,255.2665,326.3817,242.1827,62.82798,179.3547,-84.40979,-13.29464,2,1,0,0,0,0,0,0,0,0,0,12,0,75,0,0
408,10,1,102.7035,286.531,383.4162,400.6707,501.7818,131.9735,297.9672,114.1397,183.8275,101.1111,-268.6972,2,1,0,0,0,0,5,0,0,0,0,0,13,45,0,0
408,164,1,112.058,391.0511,420.697,571.1357,600.454,181.0442,459.0777,180.0846,278.9931,29.31828,-390.0915,4,1,0,0,0,0,0,0,0,0,0,0,13,124,0,0
408,52,1,114.1403,74.94665,50.92151,340.8959,271.3706,274.2353,226.7556,265.9492,-39.19362,-69.52528,-66.66058,2,1,0,2,0,0,0,0,7,0,0,12,13,51,0,0
408,157,1,125.5747,74.04053,119.5701,119.4194,47.01064,86.49277,-6.15525,45.3789,-51.53415,-72.40879,-32.92665,3,1,0,2,3,4,5,0,7,8,0,12,13,113,0,0
408,69,1,133.7946,488.1844,497.1811,212.059,266.9082,284.8034,78.26434,-276.1254,354.3898,54.84927,72.74449,5,1,0,0,0,0,0,0,0,0,0,0,0,9,1,1
408,163,1,165.2453,546.5272,711.1582,518.3753,670.8539,291.2473,353.1301,-28.15187,381.2819,152.4786,-227.128,2,1,0,0,0,0,0,0,0,0,0,0,13,10,1,0
408,119,1,196.125,406.3619,317.4791,421.0998,329.2567,15,224.9748,14.73784,210.2369,-91.84301,-406.0998,3,1,0,0,0,0,5,0,0,0,0,12,13,127,0,0
408,134,1,214.4505,203,12.08305,389.6794,188.8094,197.1015,175.2289,186.6794,-11.45046,-200.8699,-192.5779,2,1,0,0,0,0,0,0,7,0,0,12,13,69,0,0
408,80,1,231.2055,247.2509,60.10824,260.1557,32.38827,48.27007,28.95019,12.90484,16.04535,-227.7675,-211.8856,4,1,0,0,0,4,5,0,7,8,0,12,13,39,0,0
408,128,1,287.2107,36.40055,321.1682,173.7383,226.2764,186.8689,-113.4724,137.3378,-250.8102,52.53807,13.13063,5,0,0,2,3,4,0,0,0,0,0,0,0,49,0,1
408,5,1,326.2668,272.0901,101.5529,378.0648,111.5034,106,51.79805,105.9748,-54.1767,-266.5614,-272.0648,5,0,0,0,0,4,5,0,7,8,0,12,13,131,0,0
408,22,1,387.1912,266.1015,372.2002,179.6942,522.3036,441.0215,-207.497,-86.4073,-121.0897,342.6094,261.3274,6,0,0,0,3,4,0,0,0,0,0,0,0,123,1,1
408,147,1,577.7647,420.9537,258.6001,127.6401,499.5438,307.4703,-450.1245,-293.3136,-156.811,371.9037,179.8302,2,0,0,0,3,4,0,0,0,0,0,0,0,25,1,1
408,114,1,14.21267,170.2058,184.4017,413.1453,422.7257,317.8003,398.9326,242.9395,155.9931,9.580426,-95.345,2,1,1,0,0,0,0,0,0,0,0,0,13,143,0,0
408,91,1,16.27882,49.0408,39.29377,165.605,176.4086,168.0238,149.3261,116.5642,32.76198,10.80366,2.418856,2,1,1,2,3,0,0,0,7,0,0,0,0,119,0,1
408,101,1,27.78489,86.83317,62.03225,104.561,78.51751,19.41649,76.7761,17.72781,59.04829,-26.04347,-85.1445,7,1,1,2,3,0,5,0,7,8,0,12,13,122,0,0
408,12,1,34.48188,357.6437,323.1996,318.6503,286.1625,101.5332,284.1684,-38.9934,323.1618,-32.48774,-217.117,2,1,1,0,0,0,5,0,0,0,0,12,13,101,1,0
408,152,1,40.0125,427.6926,464.5363,306.067,341.3298,127.2792,266.0545,-121.6257,387.6801,35.26277,-178.7878,2,1,1,0,0,0,5,0,0,0,0,0,13,68,1,0
408,32,1,43.86342,63.41136,73.76313,55.03635,36.23534,105.5462,11.17293,-8.375004,19.54793,-18.80101,50.50985,2,1,1,2,3,4,5,0,7,8,0,0,0,37,1,1
408,96,1,48,196.1224,211.2061,97.73945,93.21481,293.232,49.73945,-98.38296,148.1224,-4.524644,195.4925,4,1,1,0,3,4,0,0,0,8,0,0,0,58,1,1
408,31,1,50.21952,77.7946,62.43397,99.14131,72.00694,25.63201,48.9218,21.34671,27.57508,-27.13437,-73.5093,2,1,1,2,3,4,5,0,7,8,0,12,13,53,0,0
408,138,1,52.3259,131.947,107.629,142.9021,129.8653,33.95585,90.57616,10.95511,79.62106,-13.03675,-108.9462,2,1,1,2,3,0,5,0,7,8,0,0,13,93,0,0
408,70,1,56.0803,73.00685,33.83785,52.20153,18.97367,22.02272,-3.878767,-20.80532,16.92655,-33.22787,-30.17882,2,1,1,2,3,4,5,0,7,8,0,12,13,31,1,0
408,100,1,61.26989,68.68042,19.41649,99.00505,46.17359,30.80584,37.73516,30.32463,7.410525,-52.83146,-68.19921,2,1,1,2,3,4,5,0,7,8,0,12,13,105,0,0
408,67,1,64.2573,87.66413,133.4541,177.0452,209.9905,91.92388,112.7879,89.38106,23.40684,32.94528,-85.12131,2,1,1,2,3,0,5,0,0,0,0,0,13,92,0,0
408,25,1,69,37.01351,106.0047,63.00794,125.5747,40.49691,-5.992064,25.99442,-31.98649,62.56674,-22.51102,2,1,1,2,3,4,5,0,7,8,0,0,0,70,0,0
408,49,1,78.64477,93.8616,119.8541,37.57659,99.72462,62.24147,-41.06818,-56.28501,15.21683,62.14803,24.66488,3,1,1,2,3,4,5,0,7,8,0,0,0,13,1,1
408,43,1,87.32125,77.00649,15.52417,111.3598,24.73863,39.05125,24.03853,34.35328,-10.31475,-86.62114,-72.30853,2,1,1,2,3,4,5,0,7,8,0,12,13,64,0,0
408,86,1,95.03683,55.57877,44.77723,381.2217,475.7667,436.0287,286.1849,325.6429,-39.45806,94.54503,54.80695,2,1,0,2,0,0,0,0,7,0,0,0,0,114,0,1
408,106,1,98.73196,329.0289,243.5077,546.1254,450.9734,358.8105,447.3935,217.0966,230.2969,-95.15205,-187.3149,2,1,0,0,0,0,0,0,0,0,0,12,13,2,0,0
408,11,1,105.622,360.501,265.3469,408.1764,311.4161,48.50773,302.5545,47.67539,254.8791,-96.76031,-359.6687,2,1,0,0,0,0,5,0,0,0,0,12,13,43,0,0
408,27,1,111.6288,96.33795,52.17279,68.60029,47,62.42596,-43.02856,-27.73766,-15.2909,-21.60029,-6.174335,2,1,0,2,3,4,5,0,7,8,0,12,0,79,1,0
408,76,1,119.708,150.2664,57.00877,146.4138,48.38388,9,26.70582,-3.852633,30.55845,-98.02992,-137.4138,2,1,0,2,3,4,5,0,7,8,0,12,13,108,1,0
408,118,1,122.1884,454.8022,420.0298,243.674,273.5416,254.2833,121.4856,-211.1282,332.6138,29.86762,10.60934,2,1,0,0,0,0,0,0,0,0,0,0,0,98,1,1
408,122,1,130.4952,301.1993,234.6913,151.5388,88.95504,322.0388,21.04356,-149.6605,170.7041,-62.58373,170.5,2,1,0,0,3,4,0,0,0,8,0,12,0,66,1,1
408,59,1,142.0035,248.8956,123.3288,38.01316,145.7738,238.1008,-103.9904,-210.8824,106.892,107.7606,200.0877,2,1,0,0,3,4,0,0,7,0,0,0,0,109,1,1
408,135,1,197.9141,282.9364,342.8834,439.0376,273.5617,404.0408,241.1235,156.1012,85.02227,-165.4759,-34.99674,2,1,0,0,0,0,0,0,0,0,0,12,13,84,0,0
408,137,1,206.8163,148.4049,77.10383,269.6757,75.05998,152.0033,62.85939,121.2709,-58.41149,-194.6158,-117.6724,5,1,0,2,0,0,0,0,7,8,0,12,13,36,0,0
408,177,1,220.538,676.5855,575.9314,140.8581,166.9311,536.4,-79.67989,-535.7275,456.0476,26.07304,395.542,2,1,0,0,3,4,0,0,0,0,0,0,0,59,1,1
408,58,1,267.8824,256.0957,268.7936,249.3592,145.2205,128.082,-18.52326,-6.736507,-11.78675,-104.1387,-121.2772,8,1,0,0,0,4,5,0,0,8,0,12,13,52,1,0
408,151,1,349.5855,215.6757,277.7805,79.62412,341.2477,273.7882,-269.9614,-136.0516,-133.9098,261.6236,194.1641,2,0,0,0,3,4,0,0,0,0,0,0,0,54,1,1
408,40,1,445.1988,482.056,45.25483,502.4938,61.40033,21.0238,57.29495,20.43777,36.85718,-441.0935,-481.47,2,0,0,0,0,0,5,0,7,8,0,12,13,17,0,0
408,60,1,522.4634,452.4876,70.00714,377.7208,205.2438,153.1535,-144.7426,-74.76677,-69.97583,-172.477,-224.5673,4,0,0,0,0,4,0,0,7,0,0,12,13,38,1,0
408,99,1,11.04536,60.00833,49,67.74216,58.00862,34.05877,56.6968,7.733825,48.96297,-9.733538,-33.68339,2,1,1,2,3,0,5,0,7,8,0,0,13,8,0,0
408,97,1,16.03122,405.8781,408.7175,461.79,463.9968,58.24946,445.7588,55.91194,389.8468,2.206772,-403.5405,2,1,1,0,0,0,5,0,0,0,0,0,13,144,0,0
